sample,spread_bucket,bin,bin_center,observations,up_moves,down_moves,model_probability,empirical_up_probability
best_quote_updates,one_tick,42,-0.1584158416,352,149,203,0.45554860210562065,0.42329545454545453
best_quote_updates,one_tick,43,-0.1386138614,416,204,212,0.4594416784986371,0.49038461538461536
best_quote_updates,one_tick,44,-0.1188118812,434,212,222,0.4633397113955019,0.48847926267281105
best_quote_updates,one_tick,45,-0.09900990099,373,179,194,0.46724222986144187,0.47989276139410186
best_quote_updates,one_tick,46,-0.07920792079,390,195,195,0.4711487607665773,0.5
best_quote_updates,one_tick,47,-0.05940594059,353,163,190,0.4750588290254489,0.46175637393767704
best_quote_updates,one_tick,48,-0.0396039604,387,187,200,0.47897195781689506,0.48320413436692505
best_quote_updates,one_tick,49,-0.0198019802,447,201,246,0.4828876688254598,0.44966442953020136
best_quote_updates,one_tick,50,0.0,4019,1935,2084,0.48680548246262945,0.48146305051007715
best_quote_updates,one_tick,51,0.0198019802,440,228,212,0.4907249181091488,0.5181818181818182
best_quote_updates,one_tick,52,0.0396039604,445,256,189,0.49464549434853594,0.5752808988764045
best_quote_updates,one_tick,53,0.05940594059,346,189,157,0.4985667292014246,0.546242774566474
best_quote_updates,one_tick,54,0.07920792079,350,188,162,0.5024881403703929,0.5371428571428571
best_quote_updates,one_tick,55,0.09900990099,373,212,161,0.5064092454653301,0.5683646112600537
best_quote_updates,one_tick,56,0.1188118812,424,237,187,0.5103295622506733,0.5589622641509434
best_quote_updates,one_tick,57,0.1386138614,372,199,173,0.5142486088726897,0.5349462365591398
best_quote_updates,one_tick,58,0.1584158416,333,187,146,0.5181659041081303,0.5615615615615616
best_quote_updates,one_tick,59,0.1782178218,344,186,158,0.5220809675924328,0.5406976744186046
best_quote_updates,one_tick,60,0.198019802,412,219,193,0.5259933200569262,0.5315533980582524
best_quote_updates,one_tick,61,0.2178217822,325,188,137,0.5299024835629127,0.5784615384615385
best_quote_updates,one_tick,62,0.2376237624,309,150,159,0.5338079817343645,0.4854368932038835
best_quote_updates,one_tick,63,0.2574257426,447,240,207,0.5377093399889965,0.5369127516778524
best_quote_updates,one_tick,64,0.2772277228,379,187,192,0.5416060857674772,0.49340369393139843
best_quote_updates,one_tick,65,0.297029703,321,178,143,0.5454977487605437,0.5545171339563862
best_quote_updates,one_tick,66,0.3168316832,361,225,136,0.5493838611337934,0.6232686980609419
best_quote_updates,one_tick,67,0.3366336634,1264,727,537,0.553263957749923,0.5751582278481012
best_quote_updates,one_tick,68,0.3564356436,356,205,151,0.5571375763881966,0.5758426966292135
best_quote_updates,one_tick,69,0.3762376238,338,193,145,0.561004257960925,0.5710059171597633
best_quote_updates,one_tick,70,0.396039604,322,190,132,0.564863546726745,0.5900621118012422
best_quote_updates,one_tick,71,0.4158415842,315,182,133,0.5687149905004937,0.5777777777777777
best_quote_updates,one_tick,72,0.4356435644,425,245,180,0.5725581408594782,0.5764705882352941
best_quote_updates,one_tick,73,0.4554455446,333,207,126,0.5763925533459454,0.6216216216216216
best_quote_updates,one_tick,74,0.4752475248,325,179,146,0.5802177876655678,0.5507692307692308
best_quote_updates,one_tick,75,0.495049505,646,377,269,0.584033407881763,0.5835913312693498
best_quote_updates,one_tick,76,0.5148514851,314,181,133,0.5878389825864814,0.5764331210191083
best_quote_updates,one_tick,77,0.5346534653,505,289,216,0.5916340851625062,0.5722772277227722
best_quote_updates,one_tick,78,0.5544554455,405,253,152,0.5954182938489524,0.6246913580246913
best_quote_updates,one_tick,79,0.5742574257,333,202,131,0.599191191994194,0.6066066066066066
best_quote_updates,one_tick,80,0.5940594059,668,436,232,0.6029523682076633,0.6526946107784432
best_quote_updates,one_tick,81,0.6138613861,363,207,156,0.6067014165258037,0.5702479338842975
best_quote_updates,one_tick,82,0.6336633663,453,261,192,0.610437936572807,0.5761589403973509
best_quote_updates,one_tick,83,0.6534653465,350,196,154,0.614161533716015,0.56
best_quote_updates,one_tick,84,0.6732673267,718,441,277,0.6178718192158779,0.6142061281337048
best_quote_updates,one_tick,85,0.6930693069,379,224,155,0.6215684103703676,0.5910290237467019
best_quote_updates,one_tick,86,0.7128712871,471,283,188,0.6252509306537546,0.6008492569002123
best_quote_updates,one_tick,87,0.7326732673,633,377,256,0.6289190098496651,0.5955766192733017
best_quote_updates,one_tick,88,0.7524752475,438,266,172,0.6325722841783424,0.6073059360730594
best_quote_updates,one_tick,89,0.7722772277,465,314,151,0.6362103964180489,0.6752688172043011
best_quote_updates,one_tick,90,0.7920792079,538,341,197,0.6398329960205497,0.6338289962825279
best_quote_updates,one_tick,91,0.8118811881,733,479,254,0.6434397392206295,0.6534788540245566
best_quote_updates,one_tick,92,0.8316831683,445,268,177,0.6470302891396056,0.6022471910112359
best_quote_updates,one_tick,93,0.8514851485,619,442,177,0.6506043158828011,0.7140549273021002
best_quote_updates,one_tick,94,0.8712871287,563,369,194,0.6541614966309607,0.655417406749556
best_quote_updates,one_tick,95,0.8910891089,646,438,208,0.6577015157255915,0.6780185758513931
best_quote_updates,one_tick,96,0.9108910891,905,609,296,0.6612240647482249,0.6729281767955801
best_quote_updates,one_tick,97,0.9306930693,774,510,264,0.6647288425935998,0.6589147286821705
best_quote_updates,one_tick,98,0.9504950495,855,557,298,0.668215555536781,0.6514619883040935
best_quote_updates,one_tick,99,0.9702970297,1051,704,347,0.6716839172942267,0.6698382492863939
best_quote_updates,one_tick,100,0.9900990099,1534,1206,328,0.6751336490788343,0.7861799217731421
best_quote_updates,over_ten_ticks,0,-0.9900990099,53423,24207,29216,0.39955567039374146,0.4531194429365629
best_quote_updates,over_ten_ticks,1,-0.9702970297,88720,40440,48280,0.40144701404034355,0.4558160504959423
best_quote_updates,over_ten_ticks,2,-0.9504950495,37314,16441,20873,0.40334129658249207,0.440612102696039
best_quote_updates,over_ten_ticks,3,-0.9306930693,34897,15896,19001,0.4052384659675728,0.455511935123363
best_quote_updates,over_ten_ticks,4,-0.9108910891,40542,18043,22499,0.40713846980479484,0.4450446450594445
best_quote_updates,over_ten_ticks,5,-0.8910891089,29399,13429,15970,0.4090412553705621,0.4567842443620531
best_quote_updates,over_ten_ticks,6,-0.8712871287,27161,12623,14538,0.41094676961392523,0.46474724789219835
best_quote_updates,over_ten_ticks,7,-0.8514851485,25401,11188,14213,0.412854959162114,0.4404551001929058
best_quote_updates,over_ten_ticks,8,-0.8316831683,18567,8342,10225,0.4147657703261488,0.44929175418753703
best_quote_updates,over_ten_ticks,9,-0.8118811881,38762,17688,21074,0.4166791491065305,0.456323203137093
best_quote_updates,over_ten_ticks,10,-0.7920792079,21744,10042,11702,0.4185950411990061,0.4618285504047093
best_quote_updates,over_ten_ticks,11,-0.7722772277,19294,8756,10538,0.4205133920004113,0.45381984036488027
best_quote_updates,over_ten_ticks,12,-0.7524752475,18557,8421,10136,0.4224341466145864,0.4537910222557525
best_quote_updates,over_ten_ticks,13,-0.7326732673,35122,15719,19403,0.4243572498583658,0.44755423950800066
best_quote_updates,over_ten_ticks,14,-0.7128712871,20518,9147,11371,0.426282646267639,0.44580368456964614
best_quote_updates,over_ten_ticks,15,-0.6930693069,15169,7103,8066,0.4282102801034823,0.4682576306941789
best_quote_updates,over_ten_ticks,16,-0.6732673267,36259,16780,19479,0.43014009535835956,0.46278165420998923
best_quote_updates,over_ten_ticks,17,-0.6534653465,13185,6117,7068,0.4320720357623906,0.4639362912400455
best_quote_updates,over_ten_ticks,18,-0.6336633663,18552,8697,9855,0.4340060447896854,0.46879042690815004
best_quote_updates,over_ten_ticks,19,-0.6138613861,14872,6990,7882,0.43594206566474414,0.47001075847229695
best_quote_updates,over_ten_ticks,20,-0.5940594059,36869,15811,21058,0.43788004136891967,0.4288426591445388
best_quote_updates,over_ten_ticks,21,-0.5742574257,14400,6750,7650,0.43981991464694253,0.46875
best_quote_updates,over_ten_ticks,22,-0.5544554455,17235,8127,9108,0.4417616280135054,0.4715404699738903
best_quote_updates,over_ten_ticks,23,-0.5346534653,32843,15268,17575,0.4437051237599073,0.46487836068568644
best_quote_updates,over_ten_ticks,24,-0.5148514851,12790,6027,6763,0.44565034396075437,0.4712275215011728
best_quote_updates,over_ten_ticks,25,-0.495049505,35749,15819,19930,0.44759723047088046,0.4425018881647039
best_quote_updates,over_ten_ticks,26,-0.4752475248,14657,6953,7704,0.44954572497149287,0.47438084191853724
best_quote_updates,over_ten_ticks,27,-0.4554455446,13819,6489,7330,0.4514957689180445,0.4695708806715392
best_quote_updates,over_ten_ticks,28,-0.4356435644,22896,10941,11955,0.45344730358646546,0.47785639412997905
best_quote_updates,over_ten_ticks,29,-0.4158415842,11600,5491,6109,0.4554002700702982,0.47336206896551725
best_quote_updates,over_ten_ticks,30,-0.396039604,12883,6056,6827,0.4573546092877068,0.4700768454552511
best_quote_updates,over_ten_ticks,31,-0.3762376238,13470,6185,7285,0.4593102619885314,0.4591685226429102
best_quote_updates,over_ten_ticks,32,-0.3564356436,14434,6617,7817,0.4612671687613868,0.4584314812248857
best_quote_updates,over_ten_ticks,33,-0.3366336634,114226,47651,66575,0.4632252700408035,0.41716421830406386
best_quote_updates,over_ten_ticks,34,-0.3168316832,15863,7651,8212,0.4651845061144068,0.4823173422429553
best_quote_updates,over_ten_ticks,35,-0.297029703,11938,5809,6129,0.4671448171301369,0.48659742000335066
best_quote_updates,over_ten_ticks,36,-0.2772277228,15104,7176,7928,0.46910614310350296,0.4751059322033898
best_quote_updates,over_ten_ticks,37,-0.2574257426,23962,11625,12337,0.47106842392487347,0.4851431433102412
best_quote_updates,over_ten_ticks,38,-0.2376237624,14008,6622,7386,0.47303159936679834,0.4727298686464877
best_quote_updates,over_ten_ticks,39,-0.2178217822,12119,5981,6138,0.47499560909136224,0.493522567868636
best_quote_updates,over_ten_ticks,40,-0.198019802,22950,10997,11953,0.4769603926575671,0.47917211328976034
best_quote_updates,over_ten_ticks,41,-0.1782178218,12430,6174,6256,0.4789258895287408,0.49670152855993566
best_quote_updates,over_ten_ticks,42,-0.1584158416,12888,6252,6636,0.4808920390799717,0.4851024208566108
best_quote_updates,over_ten_ticks,43,-0.1386138614,15620,7275,8345,0.48285878060556625,0.46574903969270165
best_quote_updates,over_ten_ticks,44,-0.1188118812,17520,8209,9311,0.4848260533265273,0.4685502283105023
best_quote_updates,over_ten_ticks,45,-0.09900990099,14529,6839,7690,0.4867937963990466,0.4707137449239452
best_quote_updates,over_ten_ticks,46,-0.07920792079,14342,6847,7495,0.4887619489180442,0.47740900850648443
best_quote_updates,over_ten_ticks,47,-0.05940594059,12086,5612,6474,0.490730449930662,0.4643389045176237
best_quote_updates,over_ten_ticks,48,-0.0396039604,16489,7774,8715,0.49269923843883856,0.47146582570198314
best_quote_updates,over_ten_ticks,49,-0.0198019802,19080,8748,10332,0.494668253411835,0.45849056603773586
best_quote_updates,over_ten_ticks,50,0.0,287976,143309,144667,0.4966374337878347,0.49764216462482985
best_quote_updates,over_ten_ticks,51,0.0198019802,25243,14061,11182,0.49860671848549226,0.557025710097849
best_quote_updates,over_ten_ticks,52,0.0396039604,17300,9161,8139,0.5005760464105165,0.5295375722543353
best_quote_updates,over_ten_ticks,53,0.05940594059,12599,6776,5823,0.5025453564622573,0.537820461941424
best_quote_updates,over_ten_ticks,54,0.07920792079,14357,7655,6702,0.5045145875452661,0.5331893849690047
best_quote_updates,over_ten_ticks,55,0.09900990099,15124,8186,6938,0.5064836785709108,0.5412589262099974
best_quote_updates,over_ten_ticks,56,0.1188118812,18251,9847,8404,0.5084525684699269,0.5395320804339488
best_quote_updates,over_ten_ticks,57,0.1386138614,15622,8435,7187,0.5104211961950206,0.5399436691844834
best_quote_updates,over_ten_ticks,58,0.1584158416,13258,6842,6416,0.512389500734403,0.5160657716095942
best_quote_updates,over_ten_ticks,59,0.1782178218,13306,6860,6446,0.5143574211153726,0.515556891627837
best_quote_updates,over_ten_ticks,60,0.198019802,22918,11576,11342,0.5163248964128575,0.505105157518108
best_quote_updates,over_ten_ticks,61,0.2178217822,12662,6484,6178,0.5182918657569532,0.5120833991470541
best_quote_updates,over_ten_ticks,62,0.2376237624,12989,6884,6105,0.5202582683404431,0.5299869120024636
best_quote_updates,over_ten_ticks,63,0.2574257426,23061,12082,10979,0.5222240434263054,0.5239148345691861
best_quote_updates,over_ten_ticks,64,0.2772277228,14724,7647,7077,0.5241891303551985,0.5193561532192339
best_quote_updates,over_ten_ticks,65,0.297029703,12027,6296,5731,0.526153468552929,0.5234888168288019
best_quote_updates,over_ten_ticks,66,0.3168316832,15247,7963,7284,0.5281169975378947,0.5222666754115564
best_quote_updates,over_ten_ticks,67,0.3366336634,124381,72244,52137,0.5300796569285049,0.5808282615512016
best_quote_updates,over_ten_ticks,68,0.3564356436,16292,9021,7271,0.5320413864505742,0.5537073410262706
best_quote_updates,over_ten_ticks,69,0.3762376238,14493,7753,6740,0.5340021259446878,0.5349479058855999
best_quote_updates,over_ten_ticks,70,0.396039604,13084,7027,6057,0.5359618153735369,0.5370681748700703
best_quote_updates,over_ten_ticks,71,0.4158415842,12336,6658,5678,0.5379203948292225,0.5397211413748378
best_quote_updates,over_ten_ticks,72,0.4356435644,21688,11380,10308,0.5398778045405244,0.5247141276281815
best_quote_updates,over_ten_ticks,73,0.4554455446,13789,7460,6329,0.5418339848801363,0.5410109507578504
best_quote_updates,over_ten_ticks,74,0.4752475248,13929,7360,6569,0.5437888763718616,0.5283939981333907
best_quote_updates,over_ten_ticks,75,0.495049505,36989,20103,16886,0.5457424196977707,0.5434859012138744
best_quote_updates,over_ten_ticks,76,0.5148514851,13187,7150,6037,0.5476945556954625,0.5422006521574277
best_quote_updates,over_ten_ticks,77,0.5346534653,34796,18792,16004,0.549645225404564,0.5400620761007012
best_quote_updates,over_ten_ticks,78,0.5544554455,17405,9326,8079,0.5515943700146078,0.5358230393565068
best_quote_updates,over_ten_ticks,79,0.5742574257,13957,7403,6554,0.553541930911455,0.5304148455971913
best_quote_updates,over_ten_ticks,80,0.5940594059,36771,21055,15716,0.5554878496743678,0.5725979712273259
best_quote_updates,over_ten_ticks,81,0.6138613861,15472,8306,7166,0.5574320680828921,0.5368407445708376
best_quote_updates,over_ten_ticks,82,0.6336633663,17810,9593,8217,0.559374528123691,0.5386299831555306
best_quote_updates,over_ten_ticks,83,0.6534653465,12786,6773,6013,0.5613151719973231,0.5297200062568435
best_quote_updates,over_ten_ticks,84,0.6732673267,35839,19093,16746,0.5632539421249667,0.5327436591422752
best_quote_updates,over_ten_ticks,85,0.6930693069,14277,7643,6634,0.5651907811550879,0.5353365552987323
best_quote_updates,over_ten_ticks,86,0.7128712871,20158,11255,8903,0.5671256319700502,0.5583391209445382
best_quote_updates,over_ten_ticks,87,0.7326732673,37176,20761,16415,0.5690584376926634,0.5584516892618894
best_quote_updates,over_ten_ticks,88,0.7524752475,18149,9909,8240,0.5709891416926735,0.5459804947931015
best_quote_updates,over_ten_ticks,89,0.7722772277,18472,10336,8136,0.572917687593188,0.559549588566479
best_quote_updates,over_ten_ticks,90,0.7920792079,20300,10940,9360,0.5748440192770378,0.5389162561576355
best_quote_updates,over_ten_ticks,91,0.8118811881,35977,19468,16509,0.576768080893073,0.541123495566612
best_quote_updates,over_ten_ticks,92,0.8316831683,18358,10015,8343,0.5786898168623923,0.5455387297091187
best_quote_updates,over_ten_ticks,93,0.8514851485,25119,13948,11171,0.580609171884503,0.5552768820414825
best_quote_updates,over_ten_ticks,94,0.8712871287,25652,13805,11847,0.5825260909434118,0.5381646655231561
best_quote_updates,over_ten_ticks,95,0.8910891089,26126,13913,12213,0.5844405193136439,0.5325346398223991
best_quote_updates,over_ten_ticks,96,0.9108910891,36999,20628,16371,0.58635240256619,0.5575285818535636
best_quote_updates,over_ten_ticks,97,0.9306930693,32307,18002,14305,0.5882616865743793,0.5572167022626675
best_quote_updates,over_ten_ticks,98,0.9504950495,34355,19304,15051,0.5901683175196765,0.5618978314655799
best_quote_updates,over_ten_ticks,99,0.9702970297,46224,25400,20824,0.5920722418974047,0.5494980962270682
best_quote_updates,over_ten_ticks,100,0.9900990099,73210,42101,31109,0.5939734065223882,0.5750717115148204
best_quote_updates,six_to_ten_ticks,0,-0.9900990099,45999,23528,22471,0.4084720770073128,0.5114893802039174
best_quote_updates,six_to_ten_ticks,1,-0.9702970297,57577,26515,31062,0.4102336744130187,0.4605137468086215
best_quote_updates,six_to_ten_ticks,2,-0.9504950495,28307,13071,15236,0.41199757757588845,0.46175857561733846
best_quote_updates,six_to_ten_ticks,3,-0.9306930693,30349,13698,16651,0.4137637441175235,0.4513493031071864
best_quote_updates,six_to_ten_ticks,4,-0.9108910891,28863,13364,15499,0.4155321314303998,0.4630149326126875
best_quote_updates,six_to_ten_ticks,5,-0.8910891089,25288,12316,12972,0.4173026966817454,0.4870294210692819
best_quote_updates,six_to_ten_ticks,6,-0.8712871287,24838,11892,12946,0.4190753968174659,0.478782510669136
best_quote_updates,six_to_ten_ticks,7,-0.8514851485,21100,9946,11154,0.42085018856611744,0.4713744075829384
best_quote_updates,six_to_ten_ticks,8,-0.8316831683,15391,7273,8118,0.4226270284429256,0.47254889220973295
best_quote_updates,six_to_ten_ticks,9,-0.8118811881,25547,11929,13618,0.4244058727538499,0.46694328101146904
best_quote_updates,six_to_ten_ticks,10,-0.7920792079,18176,8874,9302,0.4261866775996932,0.4882262323943662
best_quote_updates,six_to_ten_ticks,11,-0.7722772277,16131,7505,8626,0.427969398880255,0.4652532391048292
best_quote_updates,six_to_ten_ticks,12,-0.7524752475,15892,7628,8264,0.42975399229852757,0.47998993204127866
best_quote_updates,six_to_ten_ticks,13,-0.7326732673,25796,12895,12901,0.431540413364936,0.4998837028996744
